Round,EnergyUsed,AliveNodes,ReachedSink,AvgDistToSink
1,0.057876215903706126,39,4,149.73942096115428
2,0.052225220366911546,36,2,147.25812964424216
3,0.06925717423822234,35,3,146.67137409417685
4,0.06254344168085267,35,3,146.67137409417685
5,0.05767067866088806,35,3,146.67137409417685
6,0.054037018503560325,34,3,146.59312564375878
7,0.05385109952855723,32,3,145.69680519244423
8,0.05265883384918168,32,3,145.69680519244423
9,0.05810466457567172,32,3,145.69680519244423
10,0.05596285112642846,32,3,145.69680519244423
11,0.05682166414376639,32,3,145.69680519244423
12,0.04538748873178314,32,3,145.69680519244423
13,0.04273992750841103,32,3,145.69680519244423
14,0.04421312078666341,32,3,145.69680519244423
15,0.04702459743771717,32,3,145.69680519244423
16,0.05212259671932906,32,3,145.69680519244423
17,0.04711431388764933,32,3,145.69680519244423
18,0.04443947952823533,32,3,145.69680519244423
19,0.044514410552411864,32,3,145.69680519244423
20,0.0495778541352702,32,3,145.69680519244423
21,0.05049535703027972,32,3,145.69680519244423
22,0.04756965816253777,32,3,145.69680519244423
23,0.043005131395404246,32,3,145.69680519244423
24,0.0484031185186094,32,3,145.69680519244423
25,0.04769577901745853,32,3,145.69680519244423
26,0.054031222265512886,32,3,145.69680519244423
27,0.053286572653508155,32,3,145.69680519244423
28,0.042192431698559185,32,3,145.69680519244423
29,0.042266379084300164,32,3,145.69680519244423
30,0.04726794529947807,32,3,145.69680519244423
31,0.044514410552411864,32,3,145.69680519244423
32,0.04680179224853616,32,3,145.69680519244423
33,0.05613981416987756,32,3,145.69680519244423
34,0.044899964849442385,32,3,145.69680519244423
35,0.04592663945660187,32,3,145.69680519244423
36,0.04636625542575473,32,3,145.69680519244423
37,0.05525880520300842,32,3,145.69680519244423
38,0.05111105149741483,32,3,145.69680519244423
39,0.043799322267059904,32,3,145.69680519244423
40,0.04953687115716633,32,3,145.69680519244423
41,0.05316199348023968,32,3,145.69680519244423
42,0.048459111262538865,32,3,145.69680519244423
43,0.05528479303472561,32,3,145.69680519244423
44,0.05328066821894318,32,3,145.69680519244423
45,0.04691693972086412,32,3,145.69680519244423
46,0.04281837850933641,32,3,145.69680519244423
47,0.04490820422973625,32,3,145.69680519244423
48,0.04873675820379638,32,3,145.69680519244423
49,0.04349418278393997,32,3,145.69680519244423
50,0.043080642720450174,32,3,145.69680519244423
51,0.04361869683694198,32,3,145.69680519244423
52,0.043865451916370334,32,3,145.69680519244423
53,0.04875601919386008,32,3,145.69680519244423
54,0.04644607404368378,32,3,145.69680519244423
55,0.04792358830717554,32,3,145.69680519244423
56,0.04704369502580037,32,3,145.69680519244423
57,0.049158368112439635,32,3,145.69680519244423
58,0.04467656207650143,32,3,145.69680519244423
59,0.049897801982490726,32,3,145.69680519244423
60,0.06162585173807156,32,3,145.69680519244423
61,0.04329532536809319,32,3,145.69680519244423
62,0.05824031700098219,32,3,145.69680519244423
63,0.046080327700979425,32,3,145.69680519244423
64,0.045884733265054774,32,3,145.69680519244423
65,0.04655098776863526,32,3,145.69680519244423
66,0.04463952437524685,32,3,145.69680519244423
67,0.0443999463335541,32,3,145.69680519244423
68,0.05520697259508759,32,3,145.69680519244423
69,0.049200432824963,32,3,145.69680519244423
70,0.04657242222991952,32,3,145.69680519244423
71,0.042266411103991174,32,3,145.69680519244423
72,0.05130195045446045,32,3,145.69680519244423
73,0.04993681479555988,32,3,145.69680519244423
74,0.04846592458644394,32,3,145.69680519244423
75,0.056213911185882495,32,3,145.69680519244423
76,0.050011202010663315,32,3,145.69680519244423
77,0.052618800808405385,32,3,145.69680519244423
78,0.05924385859173569,32,3,145.69680519244423
79,0.04713274139337856,32,3,145.69680519244423
80,0.044842656556493984,32,3,145.69680519244423
81,0.05834123582257679,32,3,145.69680519244423
82,0.05454778266752412,32,3,145.69680519244423
83,0.044091467017077675,32,3,145.69680519244423
84,0.04912960481790852,32,3,145.69680519244423
85,0.04559791309120959,32,3,145.69680519244423
86,0.048404531324980925,32,3,145.69680519244423
87,0.0467574659386691,32,3,145.69680519244423
88,0.045089876771511286,32,3,145.69680519244423
89,0.04554938386581474,32,3,145.69680519244423
90,0.047050470840449714,32,3,145.69680519244423
91,0.0449023202489237,32,3,145.69680519244423
92,0.05427713966551232,32,3,145.69680519244423
93,0.042606834673231675,32,3,145.69680519244423
94,0.051862344304677975,32,3,145.69680519244423
95,0.061874431883373875,32,3,145.69680519244423
96,0.051932582867437266,32,3,145.69680519244423
97,0.04657450895042534,32,3,145.69680519244423
98,0.055194969310711856,32,3,145.69680519244423
99,0.04699808785166412,32,3,145.69680519244423
100,0.047905726518203316,32,3,145.69680519244423
